Time [s],Latitude [deg],Longitude [deg],Speed [m/s]
102.56,60.00160068468468,24.0,2.2
102.58,60.001601081081084,24.0,2.2
102.60000000000001,60.00160147747748,24.0,2.2
102.62,60.001601873873874,24.0,2.2
102.64,60.00160227027027,24.0,2.2
102.66,60.00160266666666,24.0,2.2
102.68,60.001603063063065,24.0,2.2
102.7,60.00160345945946,24.0,2.2
102.72,60.001603855855855,24.0,2.2
102.74000000000001,60.00160425225225,24.0,2.2
102.76,60.00160464864865,24.0,2.2
102.78,60.001605045045046,24.0,2.2
102.8,60.00160544144144,24.0,2.2
102.82000000000001,60.001605837837836,24.0,2.2
102.84,60.00160623423423,24.0,2.2
102.86,60.00160663063063,24.0,2.2
102.88,60.00160702702703,24.0,2.2
102.9,60.00160742342342,24.0,2.2
102.92,60.00160781981982,24.0,2.2
102.94,60.00160821621622,24.0,2.2
102.96000000000001,60.001608612612614,24.0,2.2
102.98,60.00160900900901,24.0,2.2
103.0,60.001609405405404,24.0,2.2
103.02,60.0016098018018,24.0,2.2
103.04,60.0016101981982,24.0,2.2
103.06,60.001610594594595,24.0,2.2
103.08,60.00161099099099,24.0,2.2
103.10000000000001,60.001611387387385,24.0,2.2
103.12,60.00161178378379,24.0,2.2
103.14,60.00161218018018,24.0,2.2
103.16,60.001612576576576,24.0,2.2
103.18,60.00161297297297,24.0,2.2
103.2,60.001613369369366,24.0,2.2
103.22,60.00161376576577,24.0,2.2
103.24000000000001,60.00161416216216,24.0,2.2
103.26,60.00161455855856,24.0,2.2
103.28,60.00161495495495,24.0,2.2
103.3,60.001615351351354,24.0,2.2
103.32000000000001,60.00161574774775,24.0,2.2
103.34,60.001616144144144,24.0,2.2
103.36,60.00161654054054,24.0,2.2
103.38,60.001616936936934,24.0,2.2
103.4,60.001617333333336,24.0,2.2
103.42,60.00161772972973,24.0,2.2
103.44,60.001618126126125,24.0,2.2
103.46000000000001,60.00161852252252,24.0,2.2
103.48,60.00161891891892,24.0,2.2
103.5,60.00161931531532,24.0,2.2
103.52,60.00161971171171,24.0,2.2
103.54,60.001620108108106,24.0,2.2
103.56,60.0016205045045,24.0,2.2
103.58,60.0016209009009,24.0,2.2
103.60000000000001,60.0016212972973,24.0,2.2
103.62,60.00162169369369,24.0,2.2
103.64,60.00162209009009,24.0,2.2
103.66,60.00162248648649,24.0,2.2
103.68,60.001622882882884,24.0,2.2
103.7,60.00162327927928,24.0,2.2
103.72,60.001623675675674,24.0,2.2
103.74000000000001,60.00162407207207,24.0,2.2
103.76,60.00162446846847,24.0,2.2
103.78,60.001624864864866,24.0,2.2
103.8,60.00162526126126,24.0,2.2
103.82000000000001,60.001625657657655,24.0,2.2
103.84,60.00162605405406,24.0,2.2
103.86,60.00162645045045,24.0,2.2
103.88,60.00162684684685,24.0,2.2
103.9,60.00162724324324,24.0,2.2
103.92,60.001627639639636,24.0,2.2
103.94,60.00162803603604,24.0,2.2
103.96000000000001,60.00162843243243,24.0,2.2
103.98,60.00162882882883,24.0,2.2
104.0,60.00162922522522,24.0,2.2
104.02,60.001629621621625,24.0,2.2
104.04,60.00163001801802,24.0,2.2
104.06,60.001630414414414,24.0,2.2
104.08,60.00163081081081,24.0,2.2
104.10000000000001,60.001631207207204,24.0,2.2
104.12,60.001631603603606,24.0,2.2
104.14,60.001632,24.0,2.2
104.16,60.001632396396396,24.0,2.2
104.18,60.00163279279279,24.0,2.2
104.2,60.00163318918919,24.0,2.2
104.22,60.00163358558559,24.0,2.2
104.24000000000001,60.00163398198198,24.0,2.2
104.26,60.00163437837838,24.0,2.2
104.28,60.00163477477477,24.0,2.2
104.3,60.00163517117117,24.0,2.2
104.32000000000001,60.00163556756757,24.0,2.2
104.34,60.00163596396396,24.0,2.2
104.36,60.00163636036036,24.0,2.2
104.38,60.00163675675676,24.0,2.2
104.4,60.001637153153155,24.0,2.2
104.42,60.00163754954955,24.0,2.2
104.44,60.001637945945944,24.0,2.2
104.46000000000001,60.00163834234234,24.0,2.2
104.48,60.00163873873874,24.0,2.2
104.5,60.001639135135136,24.0,2.2
104.52,60.00163953153153,24.0,2.2
104.54,60.001639927927926,24.0,2.2
104.56,60.00164032432433,24.0,2.2
104.58,60.00164072072072,24.0,2.2
104.60000000000001,60.00164111711712,24.0,2.2
104.62,60.00164151351351,24.0,2.2
104.64,60.00164190990991,24.0,2.2
104.66,60.00164230630631,24.0,2.2
104.68,60.0016427027027,24.0,2.2
104.7,60.0016430990991,24.0,2.2
104.72,60.00164349549549,24.0,2.2
104.74000000000001,60.001643891891895,24.0,2.2
104.76,60.00164428828829,24.0,2.2
104.78,60.001644684684685,24.0,2.2
104.8,60.00164508108108,24.0,2.2
104.82000000000001,60.001645477477474,24.0,2.2
104.84,60.001645873873876,24.0,2.2
104.86,60.00164627027027,24.0,2.2
104.88,60.001646666666666,24.0,2.2
104.9,60.00164706306306,24.0,2.2
104.92,60.00164745945946,24.0,2.2
104.94,60.00164785585586,24.0,2.2
104.96000000000001,60.00164825225225,24.0,2.2
104.98,60.00164864864865,24.0,2.2
105.0,60.00164904504504,24.0,2.2
105.02,60.001649441441444,24.0,2.2
105.04,60.00164983783784,24.0,2.2
105.06,60.00165023423423,24.0,2.2
105.08,60.00165063063063,24.0,2.2
105.10000000000001,60.00165102702703,24.0,2.2
105.12,60.001651423423425,24.0,2.2
105.14,60.00165181981982,24.0,2.2
105.16,60.001652216216215,24.0,2.2
105.18,60.00165261261261,24.0,2.2
105.2,60.00165300900901,24.0,2.2
105.22,60.001653405405406,24.0,2.2
105.24000000000001,60.0016538018018,24.0,2.2
105.26,60.001654198198196,24.0,2.2
105.28,60.0016545945946,24.0,2.2
105.3,60.00165499099099,24.0,2.2
105.32000000000001,60.00165538738739,24.0,2.2
105.34,60.00165578378378,24.0,2.2
105.36,60.00165618018018,24.0,2.2
105.38,60.00165657657658,24.0,2.2
105.4,60.001656972972974,24.0,2.2
105.42,60.00165736936937,24.0,2.2
105.44,60.00165776576576,24.0,2.2
105.46000000000001,60.001658162162165,24.0,2.2
105.48,60.00165855855856,24.0,2.2
105.5,60.001658954954955,24.0,2.2
105.52,60.00165935135135,24.0,2.2
105.54,60.001659747747745,24.0,2.2
105.56,60.00166014414415,24.0,2.2
105.58,60.00166054054054,24.0,2.2
105.60000000000001,60.001660936936936,24.0,2.2
105.62,60.00166133333333,24.0,2.2
105.64,60.00166172972973,24.0,2.2
105.66,60.00166212612613,24.0,2.2
105.68,60.00166252252252,24.0,2.2
105.7,60.00166291891892,24.0,2.2
105.72,60.00166331531531,24.0,2.2
105.74000000000001,60.001663711711714,24.0,2.2
105.76,60.00166410810811,24.0,2.2
105.78,60.001664504504504,24.0,2.2
105.8,60.0016649009009,24.0,2.2
105.82000000000001,60.0016652972973,24.0,2.2
105.84,60.001665693693695,24.0,2.2
105.86,60.00166609009009,24.0,2.2
105.88,60.001666486486485,24.0,2.2
105.9,60.00166688288288,24.0,2.2
105.92,60.00166727927928,24.0,2.2
105.94,60.00166767567568,24.0,2.2
105.96000000000001,60.00166807207207,24.0,2.2
105.98,60.001668468468466,24.0,2.2
106.0,60.00166886486487,24.0,2.2
106.02,60.00166926126126,24.0,2.2
106.04,60.00166965765766,24.0,2.2
106.06,60.00167005405405,24.0,2.2
106.08,60.00167045045045,24.0,2.2
106.10000000000001,60.00167084684685,24.0,2.2
106.12,60.001671243243244,24.0,2.2
106.14,60.00167163963964,24.0,2.2
106.16,60.001672036036034,24.0,2.2
106.18,60.001672432432436,24.0,2.2
106.2,60.00167282882883,24.0,2.2
106.22,60.001673225225225,24.0,2.2
106.24000000000001,60.00167362162162,24.0,2.2
106.26,60.001674018018015,24.0,2.2
106.28,60.00167441441442,24.0,2.2
106.3,60.00167481081081,24.0,2.2
106.32000000000001,60.00167520720721,24.0,2.2
106.34,60.0016756036036,24.0,2.2
106.36,60.001676,24.0,2.2
106.38,60.0016763963964,24.0,2.2
106.4,60.00167679279279,24.0,2.2
106.42,60.00167718918919,24.0,2.2
106.44,60.00167758558558,24.0,2.2
106.46000000000001,60.001677981981985,24.0,2.2
106.48,60.00167837837838,24.0,2.2
106.5,60.001678774774774,24.0,2.2
106.52,60.00167917117117,24.0,2.2
106.54,60.00167956756757,24.0,2.2
106.56,60.001679963963966,24.0,2.2
106.58,60.00168036036036,24.0,2.2
106.60000000000001,60.001680756756755,24.0,2.2
106.62,60.00168115315315,24.0,2.2
106.64,60.00168154954955,24.0,2.2
106.66,60.00168194594595,24.0,2.2
106.68,60.00168234234234,24.0,2.2
106.7,60.00168273873874,24.0,2.2
106.72,60.00168313513514,24.0,2.2
106.74000000000001,60.00168353153153,24.0,2.2
106.76,60.00168392792793,24.0,2.2
106.78,60.00168432432432,24.0,2.2
106.8,60.00168472072072,24.0,2.2
106.82000000000001,60.00168511711712,24.0,2.2
106.84,60.001685513513515,24.0,2.2
106.86,60.00168590990991,24.0,2.2
106.88,60.001686306306304,24.0,2.2
106.9,60.001686702702706,24.0,2.2
106.92,60.0016870990991,24.0,2.2
106.94,60.001687495495496,24.0,2.2
106.96000000000001,60.00168789189189,24.0,2.2
106.98,60.001688288288285,24.0,2.2
107.0,60.00168868468469,24.0,2.2
107.02,60.00168908108108,24.0,2.2
107.04,60.00168947747748,24.0,2.2
107.06,60.00168987387387,24.0,2.2
107.08,60.001690270270274,24.0,2.2
107.10000000000001,60.00169066666667,24.0,2.2
107.12,60.00169106306306,24.0,2.2
107.14,60.00169145945946,24.0,2.2
107.16,60.00169185585585,24.0,2.2
107.18,60.001692252252255,24.0,2.2
107.2,60.00169264864865,24.0,2.2
107.22,60.001693045045045,24.0,2.2
107.24000000000001,60.00169344144144,24.0,2.2
107.26,60.00169383783784,24.0,2.2
107.28,60.001694234234236,24.0,2.2
107.3,60.00169463063063,24.0,2.2
107.32000000000001,60.001695027027026,24.0,2.2
107.34,60.00169542342342,24.0,2.2
107.36,60.00169581981982,24.0,2.2
107.38,60.00169621621622,24.0,2.2
107.4,60.00169661261261,24.0,2.2
107.42,60.00169700900901,24.0,2.2
107.44,60.00169740540541,24.0,2.2
107.46000000000001,60.001697801801804,24.0,2.2
107.48,60.0016981981982,24.0,2.2
107.5,60.00169859459459,24.0,2.2
107.52,60.00169899099099,24.0,2.2
107.54,60.00169938738739,24.0,2.2
107.56,60.001699783783785,24.0,2.2
107.58,60.00170018018018,24.0,2.2
107.60000000000001,60.001700576576575,24.0,2.2
107.62,60.001700972972976,24.0,2.2
107.64,60.00170136936937,24.0,2.2
107.66,60.001701765765766,24.0,2.2
107.68,60.00170216216216,24.0,2.2
107.7,60.001702558558556,24.0,2.2
107.72,60.00170295495496,24.0,2.2
107.74000000000001,60.00170335135135,24.0,2.2
107.76,60.00170374774775,24.0,2.2
107.78,60.00170414414414,24.0,2.2
107.8,60.001704540540544,24.0,2.2
107.82000000000001,60.00170493693694,24.0,2.2
107.84,60.001705333333334,24.0,2.2
107.86,60.00170572972973,24.0,2.2
107.88,60.00170612612612,24.0,2.2
107.9,60.001706522522525,24.0,2.2
107.92,60.00170691891892,24.0,2.2
107.94,60.001707315315315,24.0,2.2
107.96000000000001,60.00170771171171,24.0,2.2
107.98,60.00170810810811,24.0,2.2
108.0,60.001708504504506,24.0,2.2
108.02,60.0017089009009,24.0,2.2
108.04,60.001709297297296,24.0,2.2
108.06,60.00170969369369,24.0,2.2
108.08,60.00171009009009,24.0,2.2
108.10000000000001,60.00171048648649,24.0,2.2
108.12,60.00171088288288,24.0,2.2
108.14,60.00171127927928,24.0,2.2
108.16,60.00171167567568,24.0,2.2
108.18,60.001712072072074,24.0,2.2
108.2,60.00171246846847,24.0,2.2
108.22,60.001712864864864,24.0,2.2
108.24000000000001,60.00171326126126,24.0,2.2
108.26,60.00171365765766,24.0,2.2
108.28,60.001714054054055,24.0,2.2
108.3,60.00171445045045,24.0,2.2
108.32000000000001,60.001714846846845,24.0,2.2
108.34,60.00171524324325,24.0,2.2
108.36,60.00171563963964,24.0,2.2
108.38,60.001716036036036,24.0,2.2
108.4,60.00171643243243,24.0,2.2
108.42,60.001716828828826,24.0,2.2
108.44,60.00171722522523,24.0,2.2
108.46000000000001,60.00171762162162,24.0,2.2
108.48,60.00171801801802,24.0,2.2
108.5,60.00171841441441,24.0,2.2
108.52,60.001718810810814,24.0,2.2
108.54,60.00171920720721,24.0,2.2
108.56,60.001719603603604,24.0,2.2
108.58,60.00172,24.0,2.2
108.60000000000001,60.001720396396394,24.0,2.2
108.62,60.001720792792796,24.0,2.2
108.64,60.00172118918919,24.0,2.2
108.66,60.001721585585585,24.0,2.2
108.68,60.00172198198198,24.0,2.2
108.7,60.00172237837838,24.0,2.2
108.72,60.00172277477478,24.0,2.2
108.74000000000001,60.00172317117117,24.0,2.2
108.76,60.001723567567566,24.0,2.2
108.78,60.00172396396396,24.0,2.2
108.8,60.00172436036036,24.0,2.2
108.82000000000001,60.00172475675676,24.0,2.2
108.84,60.00172515315315,24.0,2.2
108.86,60.00172554954955,24.0,2.2
108.88,60.00172594594595,24.0,2.2
108.9,60.001726342342344,24.0,2.2
108.92,60.00172673873874,24.0,2.2
108.94,60.001727135135134,24.0,2.2
108.96000000000001,60.00172753153153,24.0,2.2
108.98,60.00172792792793,24.0,2.2
109.0,60.001728324324326,24.0,2.2
109.02,60.00172872072072,24.0,2.2
109.04,60.001729117117115,24.0,2.2
109.06,60.00172951351351,24.0,2.2
109.08,60.00172990990991,24.0,2.2
109.10000000000001,60.00173030630631,24.0,2.2
109.12,60.0017307027027,24.0,2.2
109.14,60.001731099099096,24.0,2.2
109.16,60.0017314954955,24.0,2.2
109.18,60.00173189189189,24.0,2.2
109.2,60.00173228828829,24.0,2.2
109.22,60.00173268468468,24.0,2.2
109.24000000000001,60.00173308108108,24.0,2.2
109.26,60.00173347747748,24.0,2.2
109.28,60.001733873873874,24.0,2.2
109.3,60.00173427027027,24.0,2.2
109.32000000000001,60.001734666666664,24.0,2.2
109.34,60.001735063063066,24.0,2.2
109.36,60.00173545945946,24.0,2.2
109.38,60.001735855855856,24.0,2.2
109.4,60.00173625225225,24.0,2.2
109.42,60.001736648648645,24.0,2.2
109.44,60.00173704504505,24.0,2.2
109.46000000000001,60.00173744144144,24.0,2.2
109.48,60.00173783783784,24.0,2.2
109.5,60.00173823423423,24.0,2.2
109.52,60.00173863063063,24.0,2.2
109.54,60.00173902702703,24.0,2.2
109.56,60.00173942342342,24.0,2.2
109.58,60.00173981981982,24.0,2.2
109.60000000000001,60.00174021621621,24.0,2.2
109.62,60.001740612612615,24.0,2.2
109.64,60.00174100900901,24.0,2.2
109.66,60.001741405405404,24.0,2.2
109.68,60.0017418018018,24.0,2.2
109.7,60.0017421981982,24.0,2.2
109.72,60.001742594594596,24.0,2.2
109.74000000000001,60.00174299099099,24.0,2.2
109.76,60.001743387387386,24.0,2.2
109.78,60.00174378378378,24.0,2.2
109.8,60.00174418018018,24.0,2.2
109.82000000000001,60.00174457657658,24.0,2.2
109.84,60.00174497297297,24.0,2.2
109.86,60.00174536936937,24.0,2.2
109.88,60.00174576576577,24.0,2.2
109.9,60.00174616216216,24.0,2.2
109.92,60.00174655855856,24.0,2.2
109.94,60.00174695495495,24.0,2.2
109.96000000000001,60.00174735135135,24.0,2.2
109.98,60.00174774774775,24.0,2.2
110.0,60.001748144144145,24.0,2.2
110.02,60.00174854054054,24.0,2.2
110.04,60.001748936936934,24.0,2.2
110.06,60.001749333333336,24.0,2.2
110.08,60.00174972972973,24.0,2.2
110.10000000000001,60.001750126126126,24.0,2.2
110.12,60.00175052252252,24.0,2.2
110.14,60.001750918918916,24.0,2.2
110.16,60.00175131531532,24.0,2.2
110.18,60.00175171171171,24.0,2.2
110.2,60.00175210810811,24.0,2.2
110.22,60.0017525045045,24.0,2.2
110.24000000000001,60.001752900900904,24.0,2.2
110.26,60.0017532972973,24.0,2.2
110.28,60.00175369369369,24.0,2.2
110.3,60.00175409009009,24.0,2.2
110.32000000000001,60.00175448648648,24.0,2.2
110.34,60.001754882882885,24.0,2.2
110.36,60.00175527927928,24.0,2.2
110.38,60.001755675675675,24.0,2.2
110.4,60.00175607207207,24.0,2.2
110.42,60.00175646846847,24.0,2.2
110.44,60.001756864864866,24.0,2.2
110.46000000000001,60.00175726126126,24.0,2.2
110.48,60.001757657657656,24.0,2.2
110.5,60.00175805405405,24.0,2.2
110.52,60.00175845045045,24.0,2.2
110.54,60.00175884684685,24.0,2.2
110.56,60.00175924324324,24.0,2.2
110.58,60.00175963963964,24.0,2.2
110.60000000000001,60.00176003603604,24.0,2.2
110.62,60.001760432432434,24.0,2.2
110.64,60.00176082882883,24.0,2.2
110.66,60.00176122522522,24.0,2.2
110.68,60.00176162162162,24.0,2.2
110.7,60.00176201801802,24.0,2.2
110.72,60.001762414414415,24.0,2.2
110.74000000000001,60.00176281081081,24.0,2.2
110.76,60.001763207207205,24.0,2.2
110.78,60.00176360360361,24.0,2.2
110.8,60.001764,24.0,2.2
110.82000000000001,60.001764396396396,24.0,2.2
110.84,60.00176479279279,24.0,2.2
110.86,60.001765189189186,24.0,2.2
110.88,60.00176558558559,24.0,2.2
110.9,60.00176598198198,24.0,2.2
110.92,60.00176637837838,24.0,2.2
110.94,60.00176677477477,24.0,2.2
110.96000000000001,60.001767171171174,24.0,2.2
110.98,60.00176756756757,24.0,2.2
111.0,60.001767963963964,24.0,2.2
111.02,60.00176836036036,24.0,2.2
111.04,60.00176875675675,24.0,2.2
111.06,60.001769153153155,24.0,2.2
111.08,60.00176954954955,24.0,2.2
111.10000000000001,60.001769945945945,24.0,2.2
111.12,60.00177034234234,24.0,2.2
111.14,60.00177073873874,24.0,2.2
111.16,60.00177113513514,24.0,2.2
111.18,60.00177153153153,24.0,2.2
111.2,60.001771927927926,24.0,2.2
111.22,60.00177232432432,24.0,2.2
111.24000000000001,60.00177272072072,24.0,2.2
111.26,60.00177311711712,24.0,2.2
111.28,60.00177351351351,24.0,2.2
111.3,60.00177390990991,24.0,2.2
111.32000000000001,60.00177430630631,24.0,2.2
111.34,60.001774702702704,24.0,2.2
111.36,60.0017750990991,24.0,2.2
111.38,60.001775495495494,24.0,2.2
111.4,60.00177589189189,24.0,2.2
111.42,60.00177628828829,24.0,2.2
111.44,60.001776684684685,24.0,2.2
111.46000000000001,60.00177708108108,24.0,2.2
111.48,60.001777477477475,24.0,2.2
111.5,60.00177787387388,24.0,2.2
111.52,60.00177827027027,24.0,2.2
111.54,60.00177866666667,24.0,2.2
111.56,60.00177906306306,24.0,2.2
111.58,60.001779459459456,24.0,2.2
111.60000000000001,60.00177985585586,24.0,2.2
111.62,60.00178025225225,24.0,2.2
111.64,60.00178064864865,24.0,2.2
111.66,60.00178104504504,24.0,2.2
111.68,60.001781441441445,24.0,2.2
111.7,60.00178183783784,24.0,2.2
111.72,60.001782234234234,24.0,2.2
111.74000000000001,60.00178263063063,24.0,2.2
111.76,60.001783027027024,24.0,2.2
111.78,60.001783423423426,24.0,2.2
111.8,60.00178381981982,24.0,2.2
111.82000000000001,60.001784216216215,24.0,2.2
111.84,60.00178461261261,24.0,2.2
111.86,60.00178500900901,24.0,2.2
111.88,60.00178540540541,24.0,2.2
111.9,60.0017858018018,24.0,2.2
111.92,60.0017861981982,24.0,2.2
111.94,60.00178659459459,24.0,2.2
111.96000000000001,60.00178699099099,24.0,2.2
111.98,60.00178738738739,24.0,2.2
112.0,60.00178778378378,24.0,2.2
112.02,60.00178818018018,24.0,2.2
112.04,60.00178857657658,24.0,2.2
112.06,60.001788972972975,24.0,2.2
112.08,60.00178936936937,24.0,2.2
112.10000000000001,60.001789765765764,24.0,2.2
112.12,60.00179016216216,24.0,2.2
112.14,60.00179055855856,24.0,2.2
112.16,60.001790954954956,24.0,2.2
112.18,60.00179135135135,24.0,2.2
112.2,60.001791747747745,24.0,2.2
112.22,60.00179214414415,24.0,2.2
112.24000000000001,60.00179254054054,24.0,2.2
112.26,60.00179293693694,24.0,2.2
112.28,60.00179333333333,24.0,2.2
112.3,60.00179372972973,24.0,2.2
112.32000000000001,60.00179412612613,24.0,2.2
112.34,60.00179452252252,24.0,2.2
112.36,60.00179491891892,24.0,2.2
112.38,60.00179531531531,24.0,2.2
112.4,60.001795711711715,24.0,2.2
112.42,60.00179610810811,24.0,2.2
112.44,60.001796504504505,24.0,2.2
112.46000000000001,60.0017969009009,24.0,2.2
112.48,60.001797297297294,24.0,2.2
112.5,60.001797693693696,24.0,2.2
112.52,60.00179809009009,24.0,2.2
112.54,60.001798486486486,24.0,2.2
112.56,60.00179888288288,24.0,2.2
112.58,60.00179927927928,24.0,2.2
112.60000000000001,60.00179967567568,24.0,2.2
112.62,60.00180007207207,24.0,2.2
112.64,60.00180046846847,24.0,2.2
112.66,60.00180086486486,24.0,2.2
112.68,60.001801261261264,24.0,2.2
112.7,60.00180165765766,24.0,2.2
112.72,60.00180205405405,24.0,2.2
112.74000000000001,60.00180245045045,24.0,2.2
112.76,60.00180284684685,24.0,2.2
112.78,60.001803243243245,24.0,2.2
112.8,60.00180363963964,24.0,2.2
112.82000000000001,60.001804036036035,24.0,2.2
112.84,60.00180443243243,24.0,2.2
112.86,60.00180482882883,24.0,2.2
112.88,60.001805225225226,24.0,2.2
112.9,60.00180562162162,24.0,2.2
112.92,60.001806018018016,24.0,2.2
112.94,60.00180641441442,24.0,2.2
112.96000000000001,60.00180681081081,24.0,2.2
112.98,60.00180720720721,24.0,2.2
113.0,60.0018076036036,24.0,2.2
113.02,60.001808,24.0,2.2
113.04,60.0018083963964,24.0,2.2
113.06,60.001808792792794,24.0,2.2
113.08,60.00180918918919,24.0,2.2
113.10000000000001,60.00180958558558,24.0,2.2
113.12,60.001809981981985,24.0,2.2
113.14,60.00181037837838,24.0,2.2
113.16,60.001810774774775,24.0,2.2
113.18,60.00181117117117,24.0,2.2
113.2,60.001811567567565,24.0,2.2
113.22,60.001811963963966,24.0,2.2
113.24000000000001,60.00181236036036,24.0,2.2
113.26,60.001812756756756,24.0,2.2
113.28,60.00181315315315,24.0,2.2
113.3,60.00181354954955,24.0,2.2
113.32000000000001,60.00181394594595,24.0,2.2
113.34,60.00181434234234,24.0,2.2
113.36,60.00181473873874,24.0,2.2
113.38,60.00181513513513,24.0,2.2
113.4,60.001815531531534,24.0,2.2
113.42,60.00181592792793,24.0,2.2
113.44,60.001816324324324,24.0,2.2
113.46000000000001,60.00181672072072,24.0,2.2
113.48,60.00181711711712,24.0,2.2
113.5,60.001817513513515,24.0,2.2
113.52,60.00181790990991,24.0,2.2
113.54,60.001818306306305,24.0,2.2
113.56,60.0018187027027,24.0,2.2
113.58,60.0018190990991,24.0,2.2
113.60000000000001,60.001819495495496,24.0,2.2
113.62,60.00181989189189,24.0,2.2
113.64,60.001820288288286,24.0,2.2
113.66,60.00182068468469,24.0,2.2
113.68,60.00182108108108,24.0,2.2
113.7,60.00182147747748,24.0,2.2
113.72,60.00182187387387,24.0,2.2
113.74000000000001,60.00182227027027,24.0,2.2
113.76,60.00182266666667,24.0,2.2
113.78,60.001823063063064,24.0,2.2
113.8,60.00182345945946,24.0,2.2
113.82000000000001,60.001823855855854,24.0,2.2
113.84,60.001824252252256,24.0,2.2
113.86,60.00182464864865,24.0,2.2
113.88,60.001825045045045,24.0,2.2
113.9,60.00182544144144,24.0,2.2
113.92,60.001825837837835,24.0,2.2
113.94,60.00182623423424,24.0,2.2
113.96000000000001,60.00182663063063,24.0,2.2
113.98,60.001827027027026,24.0,2.2
114.0,60.00182742342342,24.0,2.2
114.02,60.00182781981982,24.0,2.2
114.04,60.00182821621622,24.0,2.2
114.06,60.00182861261261,24.0,2.2
114.08,60.00182900900901,24.0,2.2
114.10000000000001,60.0018294054054,24.0,2.2
114.12,60.001829801801804,24.0,2.2
114.14,60.0018301981982,24.0,2.2
114.16,60.001830594594594,24.0,2.2
114.18,60.00183099099099,24.0,2.2
114.2,60.00183138738739,24.0,2.2
114.22,60.001831783783786,24.0,2.2
114.24000000000001,60.00183218018018,24.0,2.2
114.26,60.001832576576575,24.0,2.2
114.28,60.00183297297297,24.0,2.2
114.3,60.00183336936937,24.0,2.2
114.32000000000001,60.00183376576577,24.0,2.2
114.34,60.00183416216216,24.0,2.2
114.36,60.001834558558556,24.0,2.2
114.38,60.00183495495496,24.0,2.2
114.4,60.00183535135135,24.0,2.2
114.42,60.00183574774775,24.0,2.2
114.44,60.00183614414414,24.0,2.2
114.46000000000001,60.00183654054054,24.0,2.2
114.48,60.00183693693694,24.0,2.2
114.5,60.001837333333334,24.0,2.2
114.52,60.00183772972973,24.0,2.2
114.54,60.001838126126124,24.0,2.2
114.56,60.001838522522526,24.0,2.2
114.58,60.00183891891892,24.0,2.2
114.60000000000001,60.001839315315316,24.0,2.2
114.62,60.00183971171171,24.0,2.2
114.64,60.001840108108105,24.0,2.2
114.66,60.00184050450451,24.0,2.2
114.68,60.0018409009009,24.0,2.2
114.7,60.0018412972973,24.0,2.2
114.72,60.00184169369369,24.0,2.2
114.74000000000001,60.00184209009009,24.0,2.2
114.76,60.00184248648649,24.0,2.2
114.78,60.00184288288288,24.0,2.2
114.8,60.00184327927928,24.0,2.2
114.82000000000001,60.00184367567567,24.0,2.2
114.84,60.001844072072075,24.0,2.2
114.86,60.00184446846847,24.0,2.2
114.88,60.001844864864864,24.0,2.2
114.9,60.00184526126126,24.0,2.2
114.92,60.00184565765766,24.0,2.2
114.94,60.001846054054056,24.0,2.2
114.96000000000001,60.00184645045045,24.0,2.2
114.98,60.001846846846846,24.0,2.2
115.0,60.00184724324324,24.0,2.2
115.02,60.00184763963964,24.0,2.2
115.04,60.00184803603604,24.0,2.2
115.06,60.00184843243243,24.0,2.2
115.08,60.00184882882883,24.0,2.2
115.10000000000001,60.00184922522523,24.0,2.2
115.12,60.00184962162162,24.0,2.2
115.14,60.00185001801802,24.0,2.2
115.16,60.00185041441441,24.0,2.2
115.18,60.00185081081081,24.0,2.2
115.2,60.00185120720721,24.0,2.2
115.22,60.001851603603605,24.0,2.2
115.24000000000001,60.001852,24.0,2.2
115.26,60.001852396396394,24.0,2.2
115.28,60.001852792792796,24.0,2.2
115.3,60.00185318918919,24.0,2.2
115.32000000000001,60.001853585585586,24.0,2.2
115.34,60.00185398198198,24.0,2.2
115.36,60.001854378378376,24.0,2.2
115.38,60.00185477477478,24.0,2.2
115.4,60.00185517117117,24.0,2.2
115.42,60.00185556756757,24.0,2.2
115.44,60.00185596396396,24.0,2.2
115.46000000000001,60.001856360360364,24.0,2.2
115.48,60.00185675675676,24.0,2.2
115.5,60.00185715315315,24.0,2.2
115.52,60.00185754954955,24.0,2.2
115.54,60.00185794594594,24.0,2.2
115.56,60.001858342342345,24.0,2.2
115.58,60.00185873873874,24.0,2.2
115.60000000000001,60.001859135135135,24.0,2.2
115.62,60.00185953153153,24.0,2.2
115.64,60.00185992792793,24.0,2.2
115.66,60.001860324324326,24.0,2.2
115.68,60.00186072072072,24.0,2.2
115.7,60.001861117117116,24.0,2.2
115.72,60.00186151351351,24.0,2.2
115.74000000000001,60.00186190990991,24.0,2.2
115.76,60.00186230630631,24.0,2.2
115.78,60.0018627027027,24.0,2.2
115.8,60.0018630990991,24.0,2.2
115.82000000000001,60.0018634954955,24.0,2.2
115.84,60.001863891891894,24.0,2.2
115.86,60.00186428828829,24.0,2.2
115.88,60.00186468468468,24.0,2.2
115.9,60.00186508108108,24.0,2.2
115.92,60.00186547747748,24.0,2.2
115.94,60.001865873873875,24.0,2.2
115.96000000000001,60.00186627027027,24.0,2.2
115.98,60.001866666666665,24.0,2.2
116.0,60.00186706306307,24.0,2.2
116.02,60.00186745945946,24.0,2.2
116.04,60.001867855855856,24.0,2.2
116.06,60.00186825225225,24.0,2.2
116.08,60.001868648648646,24.0,2.2
